Date,Hour,District,Latitude,Longitude,Vehicle_Type,Cause,Severity,Month,Province
2025-10-20,16,Nuwakot,27.90695831323338,85.13584902947456,Motorcycle,Speeding,Serious,10,Bagmati
2025-10-23,23,Kaski,28.17100773788009,83.9082032531941,Bus,Reckless Driving,Fatal,10,Gandaki
2025-08-31,19,Morang,26.633307186255408,87.30017582900345,Car,Overtaking,Minor,8,Koshi
2025-05-05,14,Baglung,28.2798612053255,83.63084934301585,Motorcycle,Speeding,Serious,5,Gandaki
2025-08-31,20,Gorkha,28.005139177632753,84.58947787145782,Truck,Speeding,Fatal,8,Gandaki
2025-07-28,23,Bhojpur,27.151973347337073,87.10467068289552,Motorcycle,Speeding,Fatal,7,Koshi
2025-04-08,21,Sindhupalchok,27.905098890410443,85.71747493432463,Motorcycle,Monsoon Weather,Serious,4,Bagmati
2025-02-18,13,Rukum West,28.74119717195842,82.38707200116332,Motorcycle,Speeding,Fatal,2,Karnali
2025-02-19,16,Myagdi,28.467568095876103,83.49528663776735,Motorcycle,Poor Road,Fatal,2,Gandaki
2025-12-04,21,Bhaktapur,27.60491422814283,85.34734880515666,Motorcycle,Speeding,Fatal,12,Bagmati
2025-08-09,15,Jajarkot,28.6378565119123,82.14994320503396,Car,Overtaking,Fatal,8,Karnali
2025-07-01,19,Nawalparasi East,27.650668291254085,84.20586186178579,Motorcycle,Speeding,Fatal,7,Gandaki
2025-08-05,20,Nawalparasi West,27.507702773119952,83.86962592171948,Motorcycle,Reckless Driving,Fatal,8,Lumbini
2025-07-30,15,Makwanpur,27.5227852654296,85.12342473677523,Motorcycle,Speeding,Fatal,7,Bagmati
2025-08-28,17,Gulmi,28.104010037548214,83.27821200652764,Motorcycle,Speeding,Fatal,8,Lumbini
2025-01-28,8,Gorkha,27.93162942576042,84.61101099708263,Motorcycle,Poor Road,Fatal,1,Gandaki
2025-12-11,14,Jhapa,26.55938903102996,87.95599612273755,Motorcycle,Speeding,Serious,12,Koshi
2025-12-01,17,Morang,26.729358568151376,87.35130516904962,Bus,Speeding,Serious,12,Koshi
2025-11-27,14,Dang,27.975232644966365,82.249744273849,Motorcycle,Monsoon Weather,Fatal,11,Lumbini
2025-02-20,22,Myagdi,28.42076797197078,83.50145819079822,Motorcycle,Drink Driving,Fatal,2,Gandaki
2025-02-01,13,Myagdi,28.508882986672415,83.55199015677078,Motorcycle,Speeding,Fatal,2,Gandaki
2025-07-26,16,Lalitpur,27.650732314862847,85.38663493578656,Motorcycle,Monsoon Weather,Minor,7,Bagmati
2025-06-23,18,Pyuthan,28.12049335625143,82.85445379811537,Motorcycle,Reckless Driving,Fatal,6,Lumbini
2025-02-25,22,Dang,27.94372827756924,82.35685378084837,Motorcycle,Speeding,Fatal,2,Lumbini
2025-05-08,13,Lalitpur,27.678023016711013,85.26723728519012,Motorcycle,Reckless Driving,Serious,5,Bagmati
2025-04-09,21,Siraha,26.70036216930336,86.41824009904707,Motorcycle,Poor Road,Serious,4,Madhesh
2025-04-08,18,Nawalparasi West,27.475154457672062,83.79400559092731,Motorcycle,Drink Driving,Fatal,4,Lumbini
2025-10-02,15,Nawalparasi East,27.620156046389454,84.17641239039975,Car,Speeding,Serious,10,Gandaki
2025-08-18,19,Dhankuta,27.03434070201104,87.30766049944904,Motorcycle,Reckless Driving,Serious,8,Koshi
2025-03-13,18,Nuwakot,27.888304333971654,85.27710684552022,Motorcycle,Poor Road,Serious,3,Bagmati
2025-08-05,16,Kailali,28.745426641548672,80.66355266094908,Motorcycle,Reckless Driving,Serious,8,Sudurpashchim
2025-04-04,18,Dhading,27.89020195530426,84.85745219263747,Truck,Speeding,Fatal,4,Bagmati
2025-05-23,16,Mahottari,26.835898154461834,85.83457470685303,Motorcycle,Speeding,Serious,5,Madhesh
2025-08-25,18,Morang,26.587508864773756,87.31327505689863,Motorcycle,Speeding,Fatal,8,Koshi
2025-05-08,19,Parsa,27.077461744073855,84.8391756381341,Motorcycle,Monsoon Weather,Fatal,5,Madhesh
2025-02-08,22,Kalikot,29.252391317756736,81.52394619012767,Motorcycle,Overtaking,Fatal,2,Karnali
2025-08-15,14,Lalitpur,27.678051764289144,85.38919933992219,Motorcycle,Drink Driving,Fatal,8,Bagmati
2025-10-09,23,Jhapa,26.50790845784179,87.93098157451642,Motorcycle,Speeding,Serious,10,Koshi
2025-02-20,12,Kaski,28.276016304176032,84.05396448962439,Motorcycle,Speeding,Fatal,2,Gandaki
2025-01-26,17,Kathmandu,27.657588670884664,85.25605296851393,Motorcycle,Speeding,Fatal,1,Bagmati
2025-11-30,19,Rupandehi,27.44372520606335,83.48232570695714,Motorcycle,Monsoon Weather,Serious,11,Lumbini
2025-10-04,18,Sarlahi,27.036121420072526,85.57787784986051,Motorcycle,Poor Road,Serious,10,Madhesh
2025-01-08,16,Kavrepalanchok,27.57377254203876,85.4971643103613,Truck,Speeding,Serious,1,Bagmati
2025-02-17,17,Lalitpur,27.66292177471236,85.31738887132126,Motorcycle,Drink Driving,Serious,2,Bagmati
2025-05-02,16,Parsa,27.18661346353957,84.8406176125897,Motorcycle,Speeding,Fatal,5,Madhesh
2025-03-27,16,Rukum West,28.674182351149835,82.36695657237745,Motorcycle,Speeding,Serious,3,Karnali
2025-07-28,20,Nawalparasi East,27.603835251207958,84.11251942018987,Car,Reckless Driving,Fatal,7,Gandaki
2025-09-06,19,Mahottari,26.785172870215057,85.77549712174861,Motorcycle,Speeding,Fatal,9,Madhesh
2025-09-04,15,Dhanusha,26.675851169978074,85.89982621554661,Bus,Poor Road,Minor,9,Madhesh
2025-04-20,20,Rukum East,28.739483271139108,82.57207503818826,Motorcycle,Poor Road,Serious,4,Lumbini
2025-07-25,18,Bhaktapur,27.696917922716377,85.45470146809556,Bus,Speeding,Fatal,7,Bagmati
2025-01-31,20,Bardiya,28.412989654837137,81.47339163861847,Motorcycle,Speeding,Fatal,1,Lumbini
2025-03-26,19,Chitwan,27.503430378659697,84.5381844240941,Car,Poor Road,Minor,3,Bagmati
2025-07-14,15,Kavrepalanchok,27.673405863030467,85.60796347669647,Motorcycle,Speeding,Fatal,7,Bagmati
2025-01-02,16,Chitwan,27.5268628306888,84.47229124900028,Car,Speeding,Fatal,1,Bagmati
2025-07-19,20,Lamjung,28.247592294380237,84.41620933821036,Motorcycle,Speeding,Fatal,7,Gandaki
2025-05-16,19,Chitwan,27.613950077116716,84.47073180309809,Motorcycle,Reckless Driving,Serious,5,Bagmati
2025-08-21,17,Parbat,28.206321051837488,83.7305472912114,Motorcycle,Reckless Driving,Fatal,8,Gandaki
2025-05-27,18,Chitwan,27.567414370657765,84.55664248487287,Motorcycle,Reckless Driving,Fatal,5,Bagmati
2025-08-05,21,Sunsari,26.643447989646052,87.0803464870161,Motorcycle,Drink Driving,Fatal,8,Koshi
2025-12-23,16,Terhathum,27.119380047854534,87.50765208815356,Motorcycle,Speeding,Fatal,12,Koshi
2025-10-12,19,Sunsari,26.609202922346764,87.22310215082128,Motorcycle,Speeding,Fatal,10,Koshi
2025-12-05,17,Bara,27.11064992072836,84.98472262449842,Bus,Speeding,Fatal,12,Madhesh
2025-09-07,17,Chitwan,27.546642217335094,84.45750491910532,Motorcycle,Speeding,Fatal,9,Bagmati
2025-03-21,21,Sarlahi,27.005202379161044,85.48827975252128,Car,Reckless Driving,Serious,3,Madhesh
2025-04-08,20,Sindhuli,27.25788400130052,85.87021338231852,Motorcycle,Reckless Driving,Fatal,4,Bagmati
2025-06-01,20,Arghakhanchi,27.921815940919334,83.15518949021289,Bus,Speeding,Serious,6,Lumbini
2025-04-22,21,Dhanusha,26.825395006393727,85.9863587711312,Motorcycle,Speeding,Fatal,4,Madhesh
2025-01-30,18,Parbat,28.175944540873957,83.6348552138449,Motorcycle,Speeding,Fatal,1,Gandaki
2025-10-24,20,Darchula,29.8526880951505,80.55415166101216,Bus,Overtaking,Fatal,10,Sudurpashchim
2025-10-05,17,Baglung,28.275828727343736,83.65365797666861,Motorcycle,Reckless Driving,Minor,10,Gandaki
2025-02-01,18,Makwanpur,27.46852680833622,85.07140614712719,Motorcycle,Speeding,Fatal,2,Bagmati
2025-06-10,17,Rautahat,27.00656484625005,85.36836250122103,Motorcycle,Speeding,Fatal,6,Madhesh
2025-01-30,18,Chitwan,27.649104429507293,84.50203571217178,Motorcycle,Poor Road,Fatal,1,Bagmati
2025-01-26,19,Dhading,27.868921517942958,84.89353392094071,Motorcycle,Reckless Driving,Fatal,1,Bagmati
2025-10-27,15,Kailali,28.649849265951296,80.6218150904509,Motorcycle,Speeding,Serious,10,Sudurpashchim
2025-09-02,23,Syangja,28.00001477372516,83.73652807645013,Motorcycle,Reckless Driving,Fatal,9,Gandaki
2025-09-15,14,Kailali,28.65162364497914,80.59674111299192,Motorcycle,Speeding,Fatal,9,Sudurpashchim
2025-09-29,14,Sunsari,26.66201423851502,87.16062251530099,Bus,Poor Road,Serious,9,Koshi
2025-03-22,21,Kailali,28.729045600033356,80.57424456795901,Motorcycle,Speeding,Fatal,3,Sudurpashchim
2025-01-30,20,Dhading,27.911425822887075,84.8915807716221,Car,Reckless Driving,Serious,1,Bagmati
2025-09-18,19,Bajhang,29.575460786019708,81.12809209057265,Motorcycle,Speeding,Fatal,9,Sudurpashchim
2025-02-11,19,Bara,27.048928034598234,84.96735882002304,Motorcycle,Drink Driving,Fatal,2,Madhesh
2025-04-06,17,Parbat,28.172189609804466,83.7737467890493,Motorcycle,Reckless Driving,Serious,4,Gandaki
2025-02-05,15,Nuwakot,27.84923117003382,85.16979924041257,Bus,Speeding,Fatal,2,Bagmati
2025-11-01,18,Lalitpur,27.65158281211694,85.37808431170393,Motorcycle,Speeding,Fatal,11,Bagmati
2025-02-04,15,Kapilvastu,27.58666721331302,83.0890184449421,Car,Reckless Driving,Minor,2,Lumbini
2025-12-12,20,Surkhet,28.65701985571437,81.56960261693149,Motorcycle,Poor Road,Fatal,12,Karnali
2025-05-01,17,Mahottari,26.832840029366196,85.77704899579014,Motorcycle,Speeding,Fatal,5,Madhesh
2025-07-26,15,Bara,27.10325692937887,84.92709549791257,Car,Speeding,Fatal,7,Madhesh
2025-03-03,17,Bhaktapur,27.63934737421259,85.44870536921522,Motorcycle,Drink Driving,Fatal,3,Bagmati
2025-10-19,19,Dhading,27.910470959930453,84.889806297487,Bus,Speeding,Minor,10,Bagmati
2025-05-07,16,Bhojpur,27.176391716355422,87.00161353373252,Car,Speeding,Serious,5,Koshi
2025-10-24,15,Dhanusha,26.738914659457283,85.95027247746822,Bus,Speeding,Fatal,10,Madhesh
2025-11-01,18,Jhapa,26.614190259512736,87.86173362604865,Motorcycle,Speeding,Fatal,11,Koshi
2025-01-21,18,Chitwan,27.638852560346386,84.52307862413215,Motorcycle,Drink Driving,Fatal,1,Bagmati
2025-11-14,16,Morang,26.573254532970815,87.3859410139039,Motorcycle,Monsoon Weather,Serious,11,Koshi
2025-02-11,16,Rupandehi,27.42568830040785,83.52958098029022,Motorcycle,Reckless Driving,Fatal,2,Lumbini
2025-08-03,18,Achham,29.159621870030595,81.26757499960641,Car,Monsoon Weather,Fatal,8,Sudurpashchim
2025-12-03,13,Dhading,27.86118579683147,84.8810305731369,Motorcycle,Speeding,Serious,12,Bagmati
2025-10-26,13,Sunsari,26.576986714450314,87.12957405094167,Motorcycle,Speeding,Fatal,10,Koshi
2025-10-17,15,Rautahat,26.970924247379116,85.31938134509574,Motorcycle,Speeding,Fatal,10,Madhesh
2025-09-25,17,Saptari,26.546282186195302,86.80535700679137,Motorcycle,Speeding,Fatal,9,Madhesh
2025-06-11,18,Kathmandu,27.749984397445008,85.31623731325683,Motorcycle,Reckless Driving,Fatal,6,Bagmati
2025-05-14,22,Tanahun,27.956436794444567,84.25954321120484,Motorcycle,Speeding,Fatal,5,Gandaki
2025-04-15,20,Jhapa,26.472810472912634,87.91907326800478,Motorcycle,Speeding,Fatal,4,Koshi
2025-12-09,17,Sindhupalchok,27.943265505114354,85.69074632740734,Bus,Speeding,Serious,12,Bagmati
2025-06-10,17,Pyuthan,28.163894305442945,82.87518809177055,Bus,Monsoon Weather,Serious,6,Lumbini
2025-05-03,14,Kaski,28.221512502360895,84.02224889437639,Bus,Reckless Driving,Serious,5,Gandaki
2025-05-16,17,Tanahun,27.833409349357943,84.24571449358264,Motorcycle,Reckless Driving,Minor,5,Gandaki
2025-07-22,17,Kathmandu,27.737312768792474,85.30901847302208,Car,Speeding,Serious,7,Bagmati
2025-03-09,18,Rautahat,26.991354443264704,85.26937722906166,Bus,Speeding,Serious,3,Madhesh
2025-12-10,15,Ilam,26.917177021356437,87.8696264072666,Motorcycle,Speeding,Fatal,12,Koshi
2025-11-27,19,Sarlahi,27.020306604690223,85.49780781714163,Car,Speeding,Serious,11,Madhesh
2025-06-03,22,Kathmandu,27.630212165553555,85.29285723019184,Truck,Monsoon Weather,Fatal,6,Bagmati
2025-08-23,17,Sunsari,26.556982454721577,87.21223866216901,Motorcycle,Reckless Driving,Fatal,8,Koshi
2025-06-11,19,Kathmandu,27.62879255261898,85.26825819081185,Motorcycle,Reckless Driving,Fatal,6,Bagmati
2025-02-07,20,Palpa,27.80779513689329,83.59697075053559,Motorcycle,Speeding,Fatal,2,Lumbini
2025-01-05,16,Kailali,28.62733632293995,80.52116038848241,Motorcycle,Poor Road,Fatal,1,Sudurpashchim
2025-08-23,18,Arghakhanchi,28.028090870713783,83.22541355205742,Motorcycle,Reckless Driving,Serious,8,Lumbini
2025-11-15,18,Tanahun,27.878464980944248,84.29526915962612,Motorcycle,Speeding,Fatal,11,Gandaki
2025-10-16,18,Nawalparasi West,27.512648019272685,83.7751798053909,Car,Reckless Driving,Minor,10,Lumbini
2025-02-21,15,Tanahun,27.923847114762914,84.36124988781877,Motorcycle,Speeding,Serious,2,Gandaki
2025-02-07,18,Chitwan,27.529460803692988,84.55445784086164,Motorcycle,Reckless Driving,Fatal,2,Bagmati
2025-10-03,19,Jhapa,26.489449060722922,87.85439875577414,Motorcycle,Drink Driving,Fatal,10,Koshi
2025-04-20,22,Sunsari,26.525948046087944,87.09252989793488,Motorcycle,Poor Road,Fatal,4,Koshi
2025-09-17,20,Morang,26.716768503274245,87.34351019945893,Bicycle,Monsoon Weather,Fatal,9,Koshi
2025-05-16,23,Kathmandu,27.632426537884538,85.39355629408622,Motorcycle,Poor Road,Fatal,5,Bagmati
2025-03-09,15,Banke,28.110638769241383,81.69074920333891,Motorcycle,Speeding,Fatal,3,Lumbini
2025-06-28,20,Sunsari,26.66935564671161,87.10522070733373,Motorcycle,Speeding,Fatal,6,Koshi
2025-02-05,18,Terhathum,27.153819086881615,87.58039859141668,Motorcycle,Drink Driving,Serious,2,Koshi
2025-05-06,23,Jumla,29.33916147993083,82.22750585051882,Motorcycle,Speeding,Fatal,5,Karnali
2025-07-09,15,Dhading,27.87543921010829,84.94390376592277,Motorcycle,Speeding,Fatal,7,Bagmati
2025-05-26,15,Kathmandu,27.66199300847758,85.29257474608448,Motorcycle,Speeding,Serious,5,Bagmati
2025-03-22,16,Tanahun,27.837264914755675,84.36961225855687,Motorcycle,Speeding,Fatal,3,Gandaki
2025-08-13,11,Sunsari,26.566560538144046,87.15329959442744,Motorcycle,Reckless Driving,Serious,8,Koshi
2025-10-06,16,Parbat,28.18261325383459,83.77358849929337,Motorcycle,Drink Driving,Fatal,10,Gandaki
2025-12-27,15,Chitwan,27.553607867350156,84.54456733142763,Motorcycle,Speeding,Fatal,12,Bagmati
2025-06-04,18,Parsa,27.206866584740986,84.83969703959694,Motorcycle,Reckless Driving,Serious,6,Madhesh
2025-11-10,19,Lalitpur,27.630507490312468,85.35963933134921,Bus,Reckless Driving,Serious,11,Bagmati
2025-12-01,23,Jhapa,26.616063356848997,87.94078907729157,Motorcycle,Speeding,Fatal,12,Koshi
2025-09-28,20,Kapilvastu,27.5563402184947,83.11212923959003,Motorcycle,Poor Road,Serious,9,Lumbini
2025-01-05,16,Sarlahi,26.982013066789893,85.56219670588446,Motorcycle,Speeding,Fatal,1,Madhesh
2025-12-08,15,Kaski,28.253029699086834,83.93014316278408,Motorcycle,Speeding,Fatal,12,Gandaki
2025-10-11,19,Lamjung,28.34552162170841,84.41538604766572,Motorcycle,Speeding,Fatal,10,Gandaki
2025-06-03,14,Dhankuta,27.042934662692417,87.27751526429496,Motorcycle,Reckless Driving,Serious,6,Koshi
2025-12-06,23,Lalitpur,27.63730915792655,85.37325489485869,Bus,Speeding,Serious,12,Bagmati
2025-02-23,21,Palpa,27.72307707255308,83.53795221868249,Motorcycle,Speeding,Fatal,2,Lumbini
2025-03-10,16,Surkhet,28.67849043404108,81.56486306857445,Motorcycle,Overtaking,Serious,3,Karnali
2025-05-16,12,Tanahun,27.976086910995832,84.24920504816139,Motorcycle,Reckless Driving,Fatal,5,Gandaki
2025-03-01,22,Kathmandu,27.67777511088117,85.36045911112056,Motorcycle,Poor Road,Fatal,3,Bagmati
2025-02-24,17,Kailali,28.72524454515811,80.61297958398865,Motorcycle,Speeding,Fatal,2,Sudurpashchim
2025-10-11,21,Arghakhanchi,27.9547838681288,83.25495047098636,Motorcycle,Speeding,Fatal,10,Lumbini
2025-03-21,13,Dhading,27.857591770053343,84.89079534831897,Bus,Speeding,Minor,3,Bagmati
2025-05-20,16,Kathmandu,27.644872366745034,85.3353506553169,Motorcycle,Monsoon Weather,Fatal,5,Bagmati
2025-05-25,18,Dhanusha,26.71008710788341,85.92341473029495,Truck,Speeding,Serious,5,Madhesh
2025-11-06,18,Jhapa,26.545400114659767,87.82428329371251,Motorcycle,Speeding,Serious,11,Koshi
2025-04-18,16,Kaski,28.13471006974733,84.00974867531332,Motorcycle,Speeding,Serious,4,Gandaki
2025-06-25,19,Sunsari,26.5886351969148,87.20836643551999,Bicycle,Speeding,Fatal,6,Koshi
2025-04-15,14,Gulmi,28.081147520583073,83.22129615066356,Truck,Reckless Driving,Serious,4,Lumbini
2025-12-18,17,Dhanusha,26.76867397292274,85.88499597856956,Motorcycle,Overtaking,Minor,12,Madhesh
2025-11-21,18,Chitwan,27.624949308766478,84.57864123012456,Car,Speeding,Minor,11,Bagmati
2025-05-16,19,Syangja,28.004991807078643,83.82924472003106,Truck,Speeding,Fatal,5,Gandaki
2025-09-16,20,Rautahat,26.95797026574316,85.2900156390006,Motorcycle,Speeding,Fatal,9,Madhesh
2025-09-08,14,Dhading,27.95697525315782,84.8467876716394,Motorcycle,Speeding,Fatal,9,Bagmati
2025-05-09,13,Rupandehi,27.462485696898202,83.44126938804577,Motorcycle,Speeding,Fatal,5,Lumbini
2025-01-27,21,Dhading,27.93395982269504,84.88014143276732,Bus,Reckless Driving,Minor,1,Bagmati
2025-02-17,18,Sarlahi,27.06843716476528,85.485113128203,Motorcycle,Reckless Driving,Serious,2,Madhesh
2025-11-21,15,Palpa,27.779328671607175,83.63343265974854,Motorcycle,Speeding,Fatal,11,Lumbini
2025-08-05,22,Sunsari,26.55615788250584,87.17502610147676,Motorcycle,Speeding,Fatal,8,Koshi
2025-05-22,18,Kathmandu,27.646274713316373,85.24895684557787,Motorcycle,Poor Road,Fatal,5,Bagmati
2025-01-23,21,Dhading,27.83936251467978,84.96879756530147,Motorcycle,Reckless Driving,Fatal,1,Bagmati
2025-01-02,18,Kanchanpur,28.80828014127033,80.34741532407674,Motorcycle,Speeding,Serious,1,Sudurpashchim
2025-06-20,23,Kapilvastu,27.57322472014481,83.06482538366167,Motorcycle,Poor Road,Serious,6,Lumbini
2025-03-08,23,Kathmandu,27.6991923413928,85.39131807350437,Motorcycle,Speeding,Fatal,3,Bagmati
2025-11-23,17,Surkhet,28.63961194176866,81.63688682103945,Truck,Speeding,Fatal,11,Karnali
2025-05-15,20,Arghakhanchi,27.877416523109485,83.2079471470406,Bicycle,Speeding,Fatal,5,Lumbini
2025-03-24,19,Solukhumbu,27.64471863262429,86.768454762657,Truck,Speeding,Fatal,3,Koshi
2025-08-15,22,Kathmandu,27.661174718110324,85.28317335252657,Bicycle,Reckless Driving,Fatal,8,Bagmati
2025-10-10,15,Kathmandu,27.68581539982104,85.27893915414501,Motorcycle,Speeding,Fatal,10,Bagmati
2025-12-28,20,Lalitpur,27.5906694268494,85.37718637546412,Motorcycle,Reckless Driving,Fatal,12,Bagmati
2025-08-07,21,Dhankuta,26.989324243904626,87.38781803503305,Motorcycle,Speeding,Fatal,8,Koshi
2025-10-15,12,Kaski,28.25298156246459,83.94512677676636,Motorcycle,Speeding,Fatal,10,Gandaki
2025-01-05,14,Parbat,28.207637991091882,83.63331483243842,Motorcycle,Speeding,Fatal,1,Gandaki
2025-02-27,11,Sunsari,26.666440301444922,87.13468203441043,Motorcycle,Monsoon Weather,Serious,2,Koshi
2025-02-08,17,Dolakha,27.632988189422242,86.01844085929886,Motorcycle,Reckless Driving,Minor,2,Bagmati
2025-12-20,20,Dang,27.993706199153713,82.26028150184727,Car,Poor Road,Serious,12,Lumbini
2025-03-18,22,Banke,28.02997636364749,81.69799152777358,Car,Reckless Driving,Minor,3,Lumbini
2025-10-07,18,Dhading,27.953480880573625,84.86866919642057,Motorcycle,Speeding,Fatal,10,Bagmati
2025-01-19,22,Dhanusha,26.745042308888447,86.0098111642048,Motorcycle,Speeding,Fatal,1,Madhesh
2025-07-09,13,Dhanusha,26.67842773309275,86.01226319391932,Bus,Speeding,Fatal,7,Madhesh
2025-10-26,12,Salyan,28.35506949530437,82.1785662790743,Bus,Speeding,Fatal,10,Karnali
2025-10-10,17,Gulmi,28.063208271421537,83.30847051971028,Motorcycle,Reckless Driving,Minor,10,Lumbini
2025-03-17,19,Kathmandu,27.75749763596045,85.25625154298314,Motorcycle,Speeding,Fatal,3,Bagmati
2025-08-09,17,Myagdi,28.4755244840521,83.50612043941516,Motorcycle,Speeding,Fatal,8,Gandaki
2025-03-07,11,Baglung,28.319806216631367,83.55463089334586,Car,Poor Road,Minor,3,Gandaki
2025-01-22,17,Achham,29.148468774619886,81.28394215719902,Motorcycle,Reckless Driving,Minor,1,Sudurpashchim
2025-06-07,14,Kaski,28.15022621702939,84.02143783047096,Motorcycle,Poor Road,Serious,6,Gandaki
2025-07-06,20,Kathmandu,27.634543824235926,85.32236277985207,Car,Speeding,Fatal,7,Bagmati
2025-01-21,19,Chitwan,27.510220125417902,84.47702685682525,Truck,Speeding,Serious,1,Bagmati
2025-07-03,15,Kanchanpur,28.816172287841024,80.30897848663795,Motorcycle,Speeding,Fatal,7,Sudurpashchim
2025-04-18,16,Kaski,28.184744866864747,83.96864767903554,Motorcycle,Reckless Driving,Minor,4,Gandaki
2025-12-16,14,Bhaktapur,27.626283128536123,85.41294121414786,Motorcycle,Monsoon Weather,Serious,12,Bagmati
2025-05-08,17,Saptari,26.672520776915334,86.80607246684541,Motorcycle,Speeding,Fatal,5,Madhesh
2025-12-08,20,Dhading,27.843237259052213,84.82476492597135,Motorcycle,Reckless Driving,Fatal,12,Bagmati
2025-02-22,15,Gulmi,28.119363890034663,83.30427995998092,Bus,Speeding,Fatal,2,Lumbini
2025-07-01,19,Morang,26.656054051703887,87.39491487931303,Car,Drink Driving,Fatal,7,Koshi
2025-10-14,16,Mahottari,26.820350235819415,85.79710521101376,Motorcycle,Monsoon Weather,Minor,10,Madhesh
2025-07-28,15,Bhojpur,27.24498606610348,87.07754378990919,Car,Monsoon Weather,Minor,7,Koshi
2025-11-14,17,Mahottari,26.794599205119326,85.74131627967749,Bus,Speeding,Serious,11,Madhesh
2025-03-21,14,Sarlahi,26.95268236133328,85.59267386790731,Motorcycle,Monsoon Weather,Serious,3,Madhesh
2025-05-02,16,Tanahun,27.8672603206145,84.223422215468,Truck,Reckless Driving,Serious,5,Gandaki
